,Rating,name,age,position1,Apps,Mins,Goals,Assists,SpG,KeyP,Drb,Fouled,Off,Disp,UnsTch
229,6.65,Pedro Flamengo,24, FW,15(19),1585,13,2,1.9,0.6,0.4,0.8,0.2,0.9,1.4
230,6.65,Ferreira Gremio,23, AM(LR),7(15),774,2,-,1.6,0.3,2,1.2,-,0.8,1.4
231,6.65,Boschilia Internacional,25, AM(CLR),9(4),857,1,1,1.5,0.6,0.8,1,-,1,1.4
232,6.65,João Lucas Flamengo,23, D(R),3(2),295,-,-,0.6,0.2,0.4,1.4,-,0.6,0.8
233,6.65,Pedro Naressi Ceara,23, DMC,6(7),548,2,2,0.4,0.3,0.8,0.6,-,0.3,1.1
234,6.65,Ferrareis Atletico GO,25, AM(LR),24(2),1710,3,2,1.3,1,0.8,2,0.3,0.9,1.3
235,6.65,Caio Vidal Internacional,21, AM(R),12(2),836,2,-,1.6,0.6,1.4,3,-,1.2,2.7
236,6.64,Igor Gomes Sao Paulo,22, M(CL),29(8),2406,3,3,1,0.9,0.9,1.1,0.1,0.8,1.4
237,6.64,Paulão Fortaleza,35, D(C),29(2),2720,-,-,0.4,0.2,-,0.5,0.1,0.1,0.2
238,6.64,Luciano Gremio,28, AM(CR),0(1),7,-,-,-,1,-,1,-,-,-
239,6.64,Raul Gustavo Corinthians,22, Defender,0(1),19,-,-,-,-,-,-,-,-,-
240,6.64,Walter Kannemann Gremio,30, D(C),16,1399,-,-,0.5,0.1,0.2,1.6,0.1,0.3,0.4
241,6.64,Gabriel Sara Sao Paulo,22, AM(CR),29(4),2296,5,4,1.8,0.8,0.8,1,0.2,1.4,1.5
242,6.64,Danilo Barcelos Botafogo RJ,30, D(L),2(1),209,-,-,0.7,0.7,0.7,-,-,0.7,0.7
243,6.63,Alyson Motta Goias,21, Forward,0(1),45,-,1,-,1.0,-,1,-,1.0,3.0
244,6.63,Victor Ferraz Gremio,33, D(LR),16(1),1405,-,2,0.5,0.8,0.6,0.4,-,0.7,0.9
245,6.63,Lucas Fonseca Bahia,36, D(C),19,1627,-,-,0.2,0.1,0.1,0.6,0.1,0.1,0.2
246,6.62,Edimar Red Bull Bragantino,35, D(L),26(3),2290,1,-,1,0.6,0.5,0.6,-,0.3,0.7
247,6.62,Marquinhos Sport Recife,24, AM(L),29(3),2132,3,2,0.8,0.7,1.3,3.1,-,1.4,1.7
248,6.62,Nathan Atletico MG,25, M(CL),13(14),1217,3,2,1.2,0.8,0.3,0.5,0.1,0.4,0.7
249,6.62,Pará Santos FC,35, D(LR),24(3),2130,-,-,0.5,0.7,0.7,0.9,0.1,0.4,0.9
250,6.62,Víctor Cantillo Corinthians,28, DMC,22(4),1568,-,3,0.5,0.4,0.6,1.3,-,0.4,0.5
251,6.62,Dudu Santos Atletico GO,24, D(R),32(2),2787,-,1,0.4,0.8,0.6,1,0.1,0.6,0.8
252,6.62,Bruno Nazário Botafogo RJ,26, AM(CR),22(4),1820,1,2,1.4,1.5,1,1.5,-,0.8,1.7
253,6.62,Bruno Cortez Gremio,34, D(L),21(2),1784,-,-,0.2,0.4,1,1.1,0.1,0.3,0.8
254,6.62,Matheus Galdezani Coritiba,29, M(C),19(5),1543,1,1,1.4,0.5,0.4,1.8,-,0.6,1.3
255,6.62,Claudio Winck Vasco da Gama,27, D(R),2,136,-,-,-,-,0.5,-,-,2,0.5
256,6.62,Éder Atletico GO,26, D(C),32,2823,-,-,0.3,0.2,0.3,0.5,0.1,0.2,0.1
257,6.62,Carlinhos Fortaleza,34, D(L),19(8),1878,-,-,0.2,0.7,0.2,1.1,0.1,0.1,0.5
258,6.61,Rafael Atletico MG,32, GK,10,826,-,-,-,-,-,-,-,-,-
259,6.61,Igor Torres Fortaleza,21, Forward,2(5),212,1,-,0.9,0.3,1,0.3,-,0.6,1.6
260,6.61,Talison Atletico MG,21, Defender,2(1),176,-,-,-,-,1.3,-,-,0.7,1
261,6.61,Rodrigo Internacional,32, DMC,15(15),1685,-,1,0.4,0.5,0.1,0.6,-,0.3,0.2
262,6.6,Jackson Fortaleza,31, D(C),19(2),1696,-,-,0.5,-,0.3,0.9,-,-,0.2
263,6.6,Ernando Bahia,33, D(CLR),30,2670,1,1,0.5,0.4,0.2,0.2,-,-,0.5
264,6.6,Alerrandro Red Bull Bragantino,21, FW,11(5),928,5,2,1.5,0.8,0.4,1.3,0.3,0.6,2.1
265,6.6,Gustavo Mosquito Corinthians,24, AM(R),16(11),1294,5,3,1.1,0.6,1.0,1.3,0.1,0.6,1.3
266,6.6,Ramiro Corinthians,28, D(R),20(11),1814,1,1,1,0.6,0.2,0.8,-,0.5,1
267,6.6,Bruno Alves Sao Paulo,30, D(C),26(2),2189,-,-,0.3,0.1,0.4,1.4,-,0.1,0.3
268,6.6,Neilton Coritiba,27, AM(CLR),16(8),1466,1,4,1.2,0.9,1.1,1.8,-,0.9,2.1
269,6.6,Guilherme Bala Flamengo,20, Forward,1,71,-,-,-,1,3.0,1,-,1,-
270,6.6,Richard Rios Flamengo,21, Midfielder,0(1),19,-,-,-,-,1.0,-,-,-,-
271,6.6,Henrique Vasco da Gama,27, D(L),28(1),2446,-,1,0.2,0.4,0.5,1.1,0.1,0.2,0.5
272,6.6,Rafinha Coritiba,38, AM(CLR),8(1),678,-,-,0.3,1,1.6,2.8,0.1,1.3,2.6
273,6.6,Madson Santos FC,29, D(R),15(12),1386,5,4,0.5,0.6,0.1,0.7,0.1,0.1,0.4
274,6.6,Uendel Internacional,33, D(L),13(1),1075,-,1,0.4,1.3,0.5,0.4,-,0.5,0.6
275,6.6,Neto Borges Vasco da Gama,25, D(L),11(8),1004,-,1,0.4,0.6,1.4,1.1,0.1,0.3,0.6
276,6.6,Marcos Paulo Fluminense,20, AM(L),14(10),1212,3,3,1.1,0.8,1.2,0.3,-,1.4,1.7
277,6.6,Renato Kayzer Athletico Paranaense,25, FW,24(3),2017,8,2,1.7,0.4,0.4,1.2,0.7,0.6,1.4
278,6.6,Caju Goias,26, D(L),8(5),966,-,1,0.4,0.5,0.7,0.6,0.1,0.8,1.1
279,6.59,Sander Sport Recife,31, D(L),14(10),1306,-,-,0.3,0.5,0.4,1.7,-,0.3,1
280,6.59,Praxedes Internacional,19, M(C),18(4),1211,1,-,0.9,0.8,0.6,0.9,0.1,1.1,1.5
281,6.59,Willian Palmeiras,34, AM(CLR),18(14),1759,7,4,1.3,0.6,0.7,0.8,0.3,0.5,1.6
282,6.59,Fabinho Ceara,34, D(R),26(5),2301,1,-,0.5,0.2,0.4,0.7,-,0.3,0.7
283,6.59,Bruno Melo Fortaleza,29, D(L),19(5),1694,2,1,0.4,0.3,-,0.7,0.1,0.2,0.3
284,6.59,Osvaldo Fortaleza,34, AM(CLR),25(11),1991,1,5,0.9,0.7,1.1,0.9,0.1,0.6,0.7
285,6.59,Lucas Braga Santos FC,25, M(LR),24(6),2076,2,3,0.5,0.5,1.4,1.6,0.3,1.1,2.0
286,6.59,Mariano Atletico MG,35, D(R),4(4),402,-,1,0.1,0.5,0.4,1.1,-,-,0.6
287,6.59,Hugo Botafogo RJ,20, Defender,4(3),448,-,-,0.6,0.6,0.6,0.9,-,0.1,0.7
288,6.59,Benjamín Kuscevic Palmeiras,25, D(C),8(3),764,-,-,0.5,0.1,0.1,0.8,-,-,0.3
289,6.59,Vitinho Flamengo,28, AM(CLR),9(20),945,2,3,1.3,0.7,1.1,0.6,0.1,0.8,1.0
290,6.59,Guilherme Biro Coritiba,21, D(L),9,652,-,-,0.3,0.4,0.4,0.3,-,0.2,0.2
291,6.58,Wellington Silva Fluminense,28, AM(CLR),15(8),1101,4,2,0.8,0.7,1.7,1.5,0.1,1,1.1
292,6.58,Maílton Coritiba,23, D(R),7(1),608,-,-,0.5,1.0,1.1,2.0,-,0.8,1.6
293,6.58,Igor Julião Fluminense,27, D(LR),17(3),1552,-,3,0.6,0.7,0.7,1.6,0.1,1.3,1.1
294,6.58,Matheus Sales Coritiba,26, DMC,20(1),1705,-,-,0.4,0.1,1.1,1.9,-,0.4,1.0
295,6.58,Élton Sport Recife,36, FW,9,656,2,-,1.9,1.0,0.3,0.4,0.8,0.4,1.3
296,6.58,Zé Gabriel Internacional,22, D(C),18(5),1549,-,-,-,0.1,0.3,0.8,-,0.2,0.3
297,6.58,Bruno Méndez Corinthians,22, D(C),15(2),1296,-,-,0.4,0.2,0.2,0.1,-,0.2,0.4
298,6.58,Marcão Silva Sport Recife,30, DMC,22(4),1930,2,-,0.7,0.3,0.7,0.7,-,0.6,0.8
299,6.58,Eduardo Brock Ceara,30, D(C),5(2),491,1,-,0.7,0.3,-,0.3,-,-,0.4
300,6.58,Kanu Botafogo RJ,24, D(C),35,3143,-,1,0.5,0.2,0.3,1.0,-,0.1,0.2
301,6.57,Renê Flamengo,29, D(L),9(5),695,1,1,0.1,0.6,0.6,0.6,-,0.5,0.9
302,6.57,Húdson Fluminense,33, D(R),19(6),1586,-,2,0.5,0.4,0.3,0.8,0.1,0.4,0.9
303,6.57,Daniel Villalva Goias,29, AM(LR),16(2),1109,-,3,0.9,0.9,1.9,1.5,0.3,1.3,2
304,6.57,Rhodolfo Coritiba,35, D(C),15(2),1346,-,-,0.4,0.2,0.2,0.3,0.2,-,0.2
305,6.57,Lucas Lima Palmeiras,31, AM(CR),23(9),1906,1,2,0.7,1.6,0.6,1.1,0.1,0.7,1.3
306,6.57,Gabriel Dias Fortaleza,27, D(R),21(10),1954,1,1,0.5,0.4,0.3,0.9,0.1,0.2,0.6
307,6.57,Léo Sena Atletico MG,25, M(C),0(1),6,-,-,-,-,1.0,1.0,-,-,-
308,6.57,Ángelo Araos Corinthians,24, AM(C),12(3),807,1,4,1.1,0.9,0.9,1.7,0.1,1.2,1.7
309,6.57,Miguel Figueira Goias,21, AM(C),11(12),962,1,2,0.8,0.3,1.0,1.5,-,0.8,0.9
310,6.57,Marcelo Benevenuto Botafogo RJ,25, D(C),30(1),2606,1,1,0.7,0.2,0.3,0.6,0.1,0.1,0.4
311,6.56,Léo Matos Vasco da Gama,35, D(LR),19,1501,1,1,0.7,0.7,0.5,0.5,0.1,0.2,0.9
312,6.56,Hugo Souza Flamengo,22, GK,22(1),2008,-,-,-,-,-,0.1,-,-,-
313,6.56,Jobson Santos FC,26, DMC,14(5),1157,2,1,0.5,0.3,0.4,0.8,0.1,0.6,0.9
314,6.56,Ênio Botafogo RJ,20, Midfielder,2(2),196,-,-,1.5,1.5,0.8,1.0,0.3,0.5,1
315,6.56,Carlinhos Vasco da Gama,27, M(CR),14(14),1378,1,2,1.2,0.8,1,1.1,-,0.4,1.1
316,6.56,Tchê Tchê Sao Paulo,29, M(CR),26(8),2397,4,2,1.1,0.7,0.7,1.1,-,1.1,0.8
317,6.56,Lucas Ribeiro Internacional,22, D(C),11(2),995,-,-,0.8,0.2,0.5,0.5,-,0.1,0.3
318,6.56,Welington Sao Paulo,20, M(L),1,87,-,-,-,-,-,1.0,-,1,-
319,6.56,Robson Coritiba,30, AM(LR),29(3),2478,8,1,2.2,1,0.6,1.8,0.6,1.1,1.9
320,6.56,Samuel Granada Fluminense,21, Forward,0(2),23,1,-,1,-,-,-,-,-,1
321,6.55,José Welison Botafogo RJ,26, D(R),16(1),1221,-,1,1.1,0.7,0.7,0.8,0.1,0.6,0.6
322,6.55,Douglas Friedrich Bahia,32, GK,30,2659,-,-,-,-,-,0.2,-,-,-
323,6.55,Cleiton Red Bull Bragantino,24, GK,32,2880,-,-,-,-,-,0.2,-,-,-
324,6.55,Vanderlei Gremio,37, GK,27,2430,-,-,-,-,-,0.2,-,-,-
325,6.55,Juanfran Sao Paulo,36, D(R),22(1),1685,-,1,0.3,1.1,0.4,0.5,-,0.3,0.9
326,6.55,Gabriel Veron Palmeiras,19, AM(LR),8(12),874,4,1,0.6,0.7,1.1,0.9,0.2,1,1.4
327,6.55,Bérgson Fortaleza,30, AM(R),5(9),549,3,-,1.3,0.4,0.5,0.8,0.1,0.6,1.1
328,6.55,Leandro Barcia Sport Recife,29, AM(LR),10(6),1028,3,-,1.2,0.6,0.4,1.3,0.4,0.6,0.9
329,6.55,Gilvan Atletico GO,32, D(C),14(8),1294,2,-,0.4,-,0.1,0.5,-,-,0.1
330,6.55,Mayke Palmeiras,29, D(R),16(5),1321,-,-,0.1,0.5,0.5,0.7,-,0.2,0.9
331,6.55,Roger Carvalho Fortaleza,34, D(C),6,437,-,-,-,-,-,0.5,-,-,0.2
332,6.54,Wanderson Fortaleza,30, D(C),8(3),727,-,-,0.1,-,0.3,0.6,-,0.1,0.2
333,6.54,Juan Pintado Goias,24, D(R),8(6),804,-,-,0.2,0.2,1.3,0.8,0.1,1.1,0.9
334,6.54,Baralhas Atletico GO,23, DMC,2(2),155,-,-,0.5,0.3,-,-,-,0.3,0.3
335,6.54,Samuel Xavier Ceara,31, D(R),28,2387,1,3,0.4,0.8,0.3,1.4,0.1,0.6,0.6
336,6.54,Hugo Moura Coritiba,23, DMC,24(4),2165,1,3,0.6,0.4,0.5,1.1,-,0.4,0.5
337,6.54,Maicon Gremio,36, DMC,11(7),837,1,-,0.5,0.6,0.6,0.3,-,0.4,0.6
338,6.54,Igor Vinícius Sao Paulo,24, D(R),14(12),1374,-,2,0.4,0.6,0.8,0.7,-,0.5,1.5
339,6.54,Yago Felipe Fluminense,26, M(CLR),20(8),1789,2,-,0.8,0.4,0.3,1.4,0.1,0.6,0.9
340,6.54,Geuvânio Athletico Paranaense,29, AM(LR),5(7),470,1,1,1.3,0.5,1.1,1.6,0.1,1.3,1.2
341,6.54,Rodrigues Gremio,24, D(C),18(6),1723,-,-,0.4,0.2,0.3,0.7,0.1,0.2,0.6
342,6.54,Khelven Athletico Paranaense,20, D(R),9(12),918,-,2,0.2,0.6,0.5,0.2,-,0.4,0.6
343,6.54,Fabinho Athletico Paranaense,21, AM(L),6(7),701,1,-,1.2,0.9,1.4,0.3,0.2,0.8,1.6
344,6.54,Kaio Jorge Santos FC,19, FW,23(5),1908,4,1,1.1,0.5,0.6,1.4,0.1,0.5,1.6
345,6.53,Luan Corinthians,28, AM(CLR),11(11),1102,2,1,1.1,1.0,1.0,0.7,-,1.5,1.6
346,6.53,Vitor Bueno Sao Paulo,27, AM(CLR),11(20),1319,2,2,1.3,0.4,0.6,1.0,0.1,0.7,1.2
347,6.53,Kevin Botafogo RJ,24, D(R),24(2),1994,-,2,0.5,1.2,0.8,0.9,0.1,0.2,0.6
348,6.53,Lucca Fluminense,31, AM(LR),11(7),979,3,1,0.9,0.4,0.1,1.1,0.2,0.5,1.2
349,6.53,Nathan Silva Coritiba,24, D(C),17(2),1481,1,1,0.6,0.3,0.2,0.7,-,0.3,0.2
350,6.53,Edilson Goias,35, D(R),10,892,-,1,0.8,0.9,0.6,0.8,-,0.6,0.6
351,6.52,Júnior Tavares Sport Recife,25, D(L),15(5),1287,-,2,0.7,0.8,0.6,1.7,0.1,0.9,0.9
352,6.52,Diego Alves Flamengo,36, GK,10,839,-,-,-,-,-,0.3,-,-,-
353,6.52,Leandro Ceara,26, AM(LR),9(10),814,1,1,0.9,0.3,1.8,1.2,0.1,1.1,0.8
354,6.52,Lucas Silva Gremio,28, DMC,21(11),1771,1,1,1,0.3,0.4,1.3,-,0.5,0.9
355,6.52,John Kennedy Fluminense,19, FW,2(5),276,2,-,1.1,0.3,0.4,0.9,0.1,0.4,1.7
356,6.52,Matheus Pereira Atletico GO,24, DMC,6(5),497,1,-,0.3,0.1,0.4,1.1,-,0.3,0.3
357,6.52,Betinho Sport Recife,29, DMC,18(6),1556,-,1,0.6,0.7,0.4,1.3,-,0.3,0.6
358,6.52,Castán Vasco da Gama,35, D(C),28,2399,-,-,0.2,0.1,0.1,0.9,-,0.1,0.4
359,6.52,Ricardo Ryller Red Bull Bragantino,27, DMC,25(4),1960,2,1,0.9,0.5,0.3,1.0,0.1,1,1.1
360,6.52,Leo Borges Internacional,20, Defender,0(1),54,-,-,-,-,1,-,-,-,1
361,6.52,Jonathan Athletico Paranaense,35, D(R),17,1334,-,-,-,0.7,0.5,0.6,0.1,0.2,0.8
362,6.52,Clayson Bahia,26, AM(LR),6(15),738,3,1,1.1,1,1.1,0.8,0.3,0.5,1.3
363,6.52,João Gomes Flamengo,20, M(C),4(7),497,-,-,0.3,0.2,0.5,0.7,-,0.5,0.5
364,6.51,Marlon Freitas Atletico GO,26, DMC,30(1),2628,-,2,1.2,1,0.3,0.7,-,0.6,0.6
365,6.51,Léo Natel Corinthians,24, AM(L),14(17),1313,4,1,1.2,0.6,1,0.5,0.4,0.6,1.2
366,6.51,Jorginho Athletico Paranaense,30, AM(CL),2(2),195,-,-,0.8,0.3,0.8,1.5,-,0.3,1.5
367,6.51,Wanderson Bahia,30, D(C),1,90,-,-,4,-,-,2,-,-,-
368,6.51,Rossi Bahia,28, AM(R),20(14),1972,5,2,1,0.8,0.6,1.2,0.2,0.6,1.2
369,6.51,Felipe Aguilar Athletico Paranaense,28, D(C),5(6),529,-,-,0.3,0.1,-,0.4,-,-,0.3
370,6.51,Marcos Felipe Fluminense,25, GK,19,1710,-,1,-,0.1,-,0.1,-,-,0.1
371,6.5,Bruno Gomes Vasco da Gama,20, DMC,15(8),1483,-,-,0.4,0.4,0.6,2,-,0.8,0.6
372,6.5,Gabriel Novaes Bahia,22, FW,5(8),563,2,-,1.1,0.4,0.8,0.8,0.1,0.7,1.3
373,6.5,Eduardo Vargas Atletico MG,31, AM(CLR),12(4),1015,2,2,1.8,0.6,0.4,0.7,0.6,0.6,1.4
374,6.5,Míchel Macedo Corinthians,31, D(R),5(2),526,-,-,0.4,0.7,0.3,1.4,0.1,0.7,0.6
375,6.5,Gustavo Cascardo Botafogo RJ,24, D(R),0(1),45,-,-,-,-,-,-,-,-,1
376,6.5,Saulo Botafogo RJ,26, GK,1,90,-,-,-,-,-,-,-,-,-
377,6.5,Rafael Thyere Sport Recife,28, D(C),7(3),617,-,-,0.1,0.1,-,0.3,-,0.1,0.3
378,6.5,Léo Sao Paulo,25, D(CL),15(5),1323,-,1,0.3,0.3,1,0.9,-,0.3,0.2
379,6.5,Raniel Santos FC,25, FW,3(1),242,-,-,1,0.5,0.8,3,0.8,0.8,1.3
380,6.5,Miranda Vasco da Gama,21, D(C),14(4),1362,-,-,0.1,0.1,-,0.6,-,0.2,0.6
381,6.5,Vitinho Carvalho Red Bull Bragantino,23, Midfielder,2(2),158,-,-,1.3,1.5,0.3,0.8,-,0.3,0.8
382,6.49,Sidcley Corinthians,28, D(L),5(4),507,-,-,0.2,1.1,0.6,1.1,0.1,0.6,1.2
383,6.49,Allanzinho Santos FC,21, Forward,0(1),20,-,-,-,-,2,-,-,1.0,-
384,6.49,Juninho Vasco da Gama,20, AM(C),9(8),786,-,1,0.6,0.6,2.4,0.8,0.1,1.6,0.9
385,6.49,Eduardo Ceara,34, D(R),11(5),912,1,-,0.4,0.3,0.6,0.6,0.1,0.6,0.9
386,6.49,Caio Alexandre Botafogo RJ,22, DMC,33(1),2745,4,-,1.3,0.9,0.7,2,0.1,0.9,0.9
387,6.49,Chico Atletico GO,30, AM(CLR),27(6),2209,1,6,1.3,1.3,0.4,1.9,-,0.9,1.7
388,6.48,Yago Pikachu Vasco da Gama,29, D(R),23(6),1982,2,-,0.9,0.7,0.5,1.6,0.1,0.7,1.2
389,6.48,Alan Franco Atletico MG,23, DMC,17(11),1563,3,-,0.8,0.7,0.2,0.5,-,0.4,0.8
390,6.48,Darlan Gremio,23, DMC,15(6),1263,1,-,0.5,0.5,0.4,0.4,-,0.8,0.7
391,6.48,Danielzinho Bahia,25, M(CR),16(13),1503,3,2,0.9,1.6,0.6,1.3,-,0.5,0.9
392,6.48,Helinho Sao Paulo,21, AM(LR),0(3),52,-,-,0.3,0.3,1.3,0.3,-,0.7,0.3
393,6.48,Ariel Cabral Goias,34, DMC,18(2),1470,-,1,0.6,0.5,0.4,0.7,-,0.5,0.5
394,6.48,Marrony Atletico MG,22, AM(L),9(23),1033,5,1,1.3,0.4,0.8,0.4,0.2,0.2,1.1
395,6.47,Juninho Bahia,26, D(CL),25(5),2375,2,-,0.5,0.1,0.2,0.4,-,0.1,0.4
396,6.47,Leonardo Realpe Red Bull Bragantino,20, D(C),5(1),410,-,-,0.2,0.2,-,0.2,-,0.2,0.3
397,6.47,Kayque Botafogo RJ,21, Midfielder,1(1),121,-,-,1.0,0.5,1.5,1.5,-,1.0,1
398,6.47,Martín Sarrafiore Coritiba,24, AM(R),6(10),542,1,-,1.2,0.3,0.8,0.6,-,0.3,1.3
399,6.47,Vitor Hugo Palmeiras,30, D(C),3(1),273,-,-,0.8,-,-,0.3,-,0.3,-
400,6.47,Vinicius Balieiro Santos FC,22, DMC,7(5),701,-,-,0.3,0.4,0.3,0.8,-,0.3,0.4
401,6.47,Arthur Coritiba,24, Goalkeeper,4,360,-,-,-,-,-,0.5,-,-,-
402,6.46,Sassá Coritiba,27, FW,8(2),711,1,1,1.7,0.4,1.3,1,0.4,1.1,2
403,6.46,Ronald Fortaleza,24, M(C),15(13),1388,-,1,0.5,0.5,0.9,1,-,0.8,0.8
404,6.46,Diego Cavalieri Botafogo RJ,38, GK,22,1980,-,-,-,-,-,-,-,-,-
405,6.46,Ganso Fluminense,32, AM(C),4(15),564,1,2,0.5,0.9,0.6,0.5,-,0.6,0.5
406,6.46,Iago Mendonça Goias,22, D(C),5(5),548,-,-,0.5,-,-,-,-,0.1,0.3
407,6.46,Wellington Tim Santos FC,20, Defender,0(1),45,-,-,-,-,-,-,-,-,1
408,6.46,Alan Empereur Palmeiras,27, D(C),7(3),697,-,-,0.3,-,0.1,0.5,-,0.2,0.3
409,6.46,Sousa Botafogo RJ,20, D(C),10(3),858,-,-,0.7,0.2,0.2,0.2,-,-,0.4
410,6.46,Breno Lopes Palmeiras,25, AM(R),9(9),973,2,-,0.9,0.7,0.6,0.6,0.3,0.4,1.2
411,6.45,Roberson Atletico GO,32, FW,2(7),234,2,-,0.7,0.1,0.3,1.0,-,0.6,0.4
412,6.45,Arthur Gomes Santos FC,23, AM(CLR),16(6),1230,2,-,0.9,0.8,1.3,0.6,0.1,0.9,1.9
413,6.45,Leonardo Muchacho Internacional,21, Forward,1,73,-,-,3.0,-,-,1.0,1,-,-
414,6.45,Paulinho Bóia Sao Paulo,23, AM(L),5(8),514,-,-,1.1,0.8,1,1.6,0.3,1,1.4
415,6.45,Saulo Mineiro Ceara,24, FW,1(16),501,4,-,0.9,0.2,0.6,0.6,0.1,0.7,1.1
416,6.45,Guilherme Santos Botafogo RJ,33, D(L),8(4),731,-,1,0.6,0.6,0.8,0.8,0.1,0.4,0.4
417,6.45,Lucas Oliveira Atletico GO,25, D(C),10(9),1020,2,-,0.2,0.1,0.3,0.4,-,0.1,0.2
418,6.45,Márcio Azevedo Athletico Paranaense,35, D(L),6,381,-,-,0.5,0.7,1.5,0.7,0.2,0.5,1
419,6.45,Christian Athletico Paranaense,20, M(C),22(8),1973,2,-,0.7,0.8,0.7,1.2,0.1,0.8,0.9
420,6.45,Felipe Ceara,31, AM(CLR),3(4),261,-,1,0.6,1.7,1.1,0.3,0.3,0.7,0.7
421,6.45,Gonzalo Carneiro Sao Paulo,26, FW,2(8),201,1,1,0.5,0.4,0.5,0.6,-,-,0.9
422,6.44,Matheuzinho Atletico GO,28, Forward,3(14),482,1,1,1.4,0.8,0.5,0.6,0.1,0.3,0.7
423,6.44,Natanael Coritiba,19, D(R),12(5),1041,1,-,0.4,0.5,0.4,1.0,0.1,0.6,1.2
424,6.44,Mauricio Internacional,20, AM(CR),3(5),295,1,1,0.5,0.4,0.1,1.0,-,0.1,0.6
425,6.44,Tomás Cuello Red Bull Bragantino,21, AM(L),8(10),746,-,-,1.2,0.7,0.5,0.6,-,0.3,1.2
426,6.44,Bruno Henrique Palmeiras,32, M(C),7(6),630,-,-,0.8,0.8,0.5,0.5,0.1,0.2,0.7
427,6.44,Mattheus Coritiba,27, M(CL),8(4),673,1,-,1.0,0.7,0.4,1.1,0.1,0.3,1.8
428,6.44,Xavier Corinthians,21, DMC,9(9),844,-,1,0.2,0.4,0.3,0.6,-,0.4,0.5
429,6.44,Johnny Internacional,20, DMC,5(8),473,-,-,0.2,0.2,0.4,0.6,-,0.4,0.6
430,6.44,Bruno Marques Santos FC,22, Forward,2(13),420,3,-,1.3,0.3,0.3,0.8,0.2,0.5,1.5
431,6.43,Ravanelli Athletico Paranaense,24, AM(CLR),1(10),272,1,1,1.1,0.8,0.3,1.0,0.2,0.2,0.6
432,6.43,Rafael Navarro Botafogo RJ,21, FW,5(2),434,2,-,2.1,0.4,0.1,1.9,-,1,3
433,6.43,Rafael Vaz Goias,33, D(C),7,630,1,-,1.7,0.1,-,0.7,-,0.1,0.1
434,6.43,Éverton Gremio,32, D(L),7(10),700,1,1,0.5,0.9,0.2,1.1,0.2,0.2,1.1
435,6.43,Luiz Felipe Santos FC,28, D(C),12(1),901,-,-,0.2,0.1,0.2,0.5,0.1,0.1,0.1
436,6.43,Nonato Internacional,23, AM(C),4(7),429,1,-,0.5,0.4,0.5,1.5,-,0.5,0.5
437,6.43,Marcelo Lomba Internacional,34, GK,37,3328,-,-,-,-,-,0.1,-,-,-
438,6.43,Luiz Henrique Coritiba,22, Midfielder,5(10),512,1,1,0.3,0.8,0.3,0.5,-,0.5,0.7
439,6.43,Matheuzinho Flamengo,21, D(R),4(9),436,-,1,0.3,0.8,0.5,0.2,-,0.2,0.4
440,6.43,Éderson Corinthians,22, DMC,8(8),711,-,-,0.6,0.1,0.9,0.9,-,1.0,1.6
441,6.42,Luciano Juba Sport Recife,22, D(L),8(13),972,-,2,0.2,0.6,0.4,0.1,-,0.1,0.5
442,6.42,Pedro Rocha Flamengo,27, AM(CLR),2(3),150,-,1,0.2,0.8,0.8,0.2,-,0.6,1.2
443,6.42,Damián Musto Internacional,34, DMC,6(8),630,1,-,0.4,0.3,0.1,0.9,-,0.1,0.5
444,6.42,Robinho Gremio,34, M(CR),6(5),493,-,2,0.5,1.0,0.3,1.1,-,0.6,1.1
445,6.42,Breno Goias,21, DMC,27(2),2201,-,-,0.4,0.4,0.8,1.5,-,1.0,1.0
446,6.42,Matheus Vargas Atletico GO,25, M(C),13(16),1391,1,1,0.9,0.8,1.1,1.7,-,0.8,1.2
447,6.42,Anderson Martins Bahia,34, D(C),5(2),450,1,-,0.7,0.3,0.4,0.3,-,0.3,0.4
448,6.41,Chico Sport Recife,23, D(CL),7(5),646,-,-,0.1,0.2,0.1,0.2,-,0.1,0.2
449,6.41,Ratinho Goias,25, Midfielder,5(6),488,-,-,0.4,0.4,0.4,0.5,-,0.6,0.3
450,6.41,Ruan Gremio,22, D(C),2(2),183,-,-,0.5,-,-,0.3,-,-,-
451,6.41,Zé Ivaldo Athletico Paranaense,24, D(C),5(8),471,-,-,0.2,0.1,-,0.1,-,0.1,0.3
452,6.41,Hernanes Sao Paulo,36, M(C),4(17),511,3,-,1,0.4,0.6,0.8,-,0.6,0.9
453,6.41,Everton Felipe Atletico GO,24, AM(CLR),7(8),641,-,1,0.5,0.4,1.3,1.2,-,0.9,1.1
454,6.41,Matheus Jussa Internacional,25, DMC,1(1),103,-,-,-,-,0.5,0.5,-,-,-
455,6.41,Wagner Leonardo Santos FC,22, D(CL),5(7),496,-,-,0.3,-,0.3,0.6,-,0.2,0.4
456,6.41,Alison Santos FC,28, D(C),18(2),1522,-,1,0.1,0.3,0.3,1.6,-,0.1,0.6
457,6.41,Alex Santos FC,22, D(C),7(4),725,-,-,0.1,-,0.4,0.9,-,-,0.4
458,6.4,Wellington Paulista Fortaleza,37, AM(R),22(13),1963,9,1,1.3,0.4,0.1,1.1,0.2,0.5,0.9
