,Rating,name,age,position1,Apps,Mins,Goals,Assists,SpG,KeyP,Drb,Fouled,Off,Disp,UnsTch
69,6.95,Andrey Lunev Zenit,30, GK,19,1706,-,-,-,0.1,-,0.3,-,-,0.1
70,6.95,Baktiyor Zainutdinov FC Rostov,23, D(L),10(7),1042,4,1,1.7,1.1,0.6,1.5,0.2,0.9,0.9
71,6.95,Maksim Osipenko FC Tambov,27, D(C),17,1520,1,-,0.4,0.2,0.4,0.6,0.1,0.2,0.3
72,6.95,Mikhail Kerzhakov Zenit,34, GK,9(1),814,-,-,-,-,-,0.4,-,-,-
73,6.94,Oleg Shatov Zenit,31, M(CLR),5(7),585,2,3,1.3,1.1,0.5,0.8,0.1,0.8,1
74,6.94,Ilya Samoshnikov Rubin Kazan,24, D(LR),5(1),472,-,-,0.3,1,0.5,0.3,-,0.3,0.5
75,6.94,Fedor Smolov Lokomotiv Moscow,31, AM(CL),10(4),924,3,3,2.7,1.3,1.1,1.4,0.2,1.5,2.2
76,6.94,Maximilian Philipp Dinamo Moscow,27, AM(CLR),15(5),1256,8,1,2,1.2,1.1,1.9,0.1,1.1,1.2
77,6.93,Mathias Normann FC Rostov,25, M(C),22(1),1995,1,3,2.3,0.8,1,1.9,0.1,0.6,1.6
78,6.92,Aleksey Ionov FC Rostov,32, AM(CLR),25,2124,6,7,1.4,2.3,0.5,0.4,0.6,0.9,1.2
79,6.91,Evgeni Lutsenko Arsenal Tula,34, FW,25(3),2184,15,2,2.1,0.9,0.4,1.3,0.6,1.5,2.1
80,6.91,Igor Diveev CSKA Moscow,22, D(C),26,2296,-,1,0.7,0.5,0.2,0.2,-,0.2,0.3
81,6.91,Sergei Ryzhikov Krylya Sovetov Samara,41, GK,19,1710,-,-,-,0.1,-,0.2,-,-,0.1
82,6.91,Uros Spajic FC Krasnodar,28, D(C),15,1350,1,-,0.1,0.1,0.3,1.7,-,0.2,0.3
83,6.91,Denis Popovic Krylya Sovetov Samara,32, M(CR),8(2),715,3,2,1,2.6,0.5,1.2,0.1,0.5,1.2
84,6.91,Ari FC Krasnodar,35, AM(R),18,1549,6,4,2.3,1.9,0.8,1.3,0.9,1.3,3.0
85,6.9,Vedran Corluka Lokomotiv Moscow,35, D(C),27,2357,-,-,0.4,-,0.1,0.5,-,0.1,0.2
86,6.9,Ivan Novoseltsev PFC Sochi,30, D(CLR),18,1551,1,1,0.3,0.3,-,0.6,-,0.1,0.4
87,6.89,Goran Causic Arsenal Tula,29, M(C),20(1),1736,2,1,1.2,0.9,0.6,0.9,-,0.7,1.0
88,6.89,Ricardo Alves FC Orenburg,28, AM(CLR),21,1700,3,3,2.4,2,0.7,1.2,0.1,1.8,1.7
89,6.89,Maksim Glushenkov Krylya Sovetov Samara,22, FW,8(2),649,3,-,2.1,0.5,1.6,1.7,0.4,1,2.7
90,6.88,Aleksandr Belenov FC Ufa,35, GK,26,2340,-,-,-,-,-,0.2,-,-,-
91,6.88,Roman Evgenjev Dinamo Moscow,22, D(C),11(3),1021,-,1,0.6,0.5,0.1,0.4,-,0.1,0.5
92,6.88,Igor Smolnikov Zenit,33, D(LR),11(1),858,-,-,0.3,0.7,0.9,1.8,0.2,0.3,0.4
93,6.88,Taras Burlak Krylya Sovetov Samara,31, D(C),8,687,2,-,0.4,-,-,0.1,-,-,-
94,6.88,Mikhail Merkulov Ural,27, D(L),18,1569,-,1,0.3,0.7,0.4,0.2,-,0.6,0.6
95,6.88,Cedric Gogoua CSKA Moscow,27, D(C),3(1),185,1,-,0.8,0.3,0.3,0.3,-,0.3,0.5
96,6.87,Daniil Khlusevich Arsenal Tula,20, D(R),4(1),367,1,-,0.6,0.4,2,-,-,1,1.2
97,6.87,Daniil Lesovoy Arsenal Tula,23, AM(CL),22(5),1973,3,4,1.6,1.1,2.3,1.9,0.1,2,2.1
98,6.86,Wilker Ángel FK Akhmat,28, D(C),18(1),1574,1,-,0.8,0.1,0.1,0.7,-,0.2,0.3
99,6.86,Catalin Carp FC Ufa,28, DMC,24,2132,1,-,0.9,0.6,0.3,1.3,-,0.5,0.8
100,6.86,Carl Starfelt Rubin Kazan,26, D(C),10,900,-,-,0.3,-,0.2,0.2,-,-,-
101,6.86,Egor Shamov Arsenal Tula,27, GK,9,810,-,-,-,-,-,-,-,-,-
102,6.86,Maxim Karpov Krylya Sovetov Samara,26, D(C),21,1882,1,-,0.2,0.2,0.4,0.4,-,0.2,0.6
103,6.85,Murilo Cerqueira Lokomotiv Moscow,24, D(C),21(4),1809,-,-,0.4,0.4,0.2,0.6,-,0.1,0.2
104,6.85,Miroslav Bogosavac FK Akhmat,25, D(L),9(1),836,-,2,0.2,1,1,0.8,-,1,1.1
105,6.85,Vyacheslav Karavaev Zenit,26, D(LR),17(3),1499,1,4,0.6,0.7,0.1,0.1,-,0.3,0.7
106,6.85,Nikolay Zabolotny PFC Sochi,31, GK,5,450,-,-,-,-,-,0.2,-,-,-
107,6.85,Guilherme Lokomotiv Moscow,35, GK,24,2103,-,-,-,-,-,0.1,-,-,-
108,6.85,Daniil Krugovoy FC Ufa,23, D(L),8(4),775,-,1,0.6,0.9,0.8,1,0.3,0.6,1.6
109,6.84,Ruslan Kambolov FC Krasnodar,31, D(C),10(6),902,-,1,1.4,0.7,0.1,1.1,-,0.3,0.4
110,6.84,Yordan Osorio Zenit,27, D(C),4(3),443,-,-,0.1,0.4,0.3,0.1,-,0.1,0.6
111,6.84,Ivan Miladinovic PFC Sochi,27, D(C),22,1925,-,-,0.6,0.2,0.3,0.5,-,0.1,0.1
112,6.84,Nikita Burmistrov PFC Sochi,32, AM(CLR),19(4),1573,1,2,2.0,1.7,0.7,0.6,0.1,1,1.2
113,6.84,Dmitri Barinov Lokomotiv Moscow,25, D(C),23,2070,1,1,1.3,0.4,0.5,0.7,0.1,0.4,0.9
114,6.83,Miha Mevlja PFC Sochi,31, D(C),19,1626,1,-,0.2,0.1,-,0.9,-,-,0.2
115,6.83,Tonny Vilhena FC Krasnodar,26, D(L),20,1725,2,-,2.1,0.9,0.8,1.9,0.1,0.9,1.9
116,6.83,Eric Bicfalvi Ural,33, AM(C),24(2),2098,8,1,2.7,1.2,0.8,2.6,0.2,1.9,2.5
117,6.83,Khvicha Kvaratskhelia Rubin Kazan,20, AM(LR),14(13),1469,3,2,1.9,0.7,2.6,1.6,0.1,1.3,1.8
118,6.83,Rémy Cabella FC Krasnodar,31, M(CLR),5(4),362,2,1,0.9,1.1,0.9,1.6,-,0.6,0.7
119,6.83,Ionut Nedelcearu FC Ufa,25, D(C),20,1775,-,-,0.3,0.4,0.2,0.4,-,0.2,0.3
120,6.83,Viktor Vasin CSKA Moscow,33, D(C),9(2),730,-,-,0.4,0.1,-,-,-,0.2,0.5
121,6.82,Anton Miranchuk Lokomotiv Moscow,26, AM(CLR),13(4),1111,3,1,1.9,1.8,1,1.1,0.1,1.1,1.9
122,6.82,Georgi Kostadinov Arsenal Tula,31, D(C),23(1),2020,-,1,0.5,0.5,0.2,2.2,-,0.5,0.4
123,6.81,Georgi Dzhikiya Spartak Moscow,27, D(CL),27,2423,1,-,0.9,0.3,0.3,1.1,-,0.1,0.4
124,6.81,Ismael Silva FK Akhmat,26, M(CL),28(1),2507,1,1,1.6,1.9,0.8,1.3,-,0.9,1.6
125,6.81,Oston Urunov FC Ufa,20, AM(C),9(1),805,-,-,1.6,1.3,3.1,1.5,0.1,2.1,2.8
126,6.81,Rafal Augustyniak Ural,28, D(C),24(5),2260,1,2,1.6,0.8,0.8,1.2,-,0.7,1.2
127,6.8,Dmitri Kombarov Krylya Sovetov Samara,34, D(L),20(2),1708,-,-,1.0,1.5,0.6,1,-,0.6,1.1
128,6.8,Kirill Kombarov Arsenal Tula,34, D(R),16(3),1407,-,3,0.4,1.0,0.4,1.4,0.1,0.3,0.5
129,6.8,Anton Zinkovskiy Krylya Sovetov Samara,25, AM(L),21(6),1895,-,8,1.9,1.3,2,1.1,0.1,1.7,2.1
130,6.8,Varazdat Haroyan Ural,29, D(C),17(1),1531,1,1,0.8,0.3,0.2,0.2,-,0.2,0.7
131,6.8,Andrey Semenov FK Akhmat,32, D(CR),30,2700,1,-,0.3,0.4,0.1,0.5,-,-,0.2
132,6.8,Aleksey Kozlov FC Rostov,34, D(R),24,2144,-,-,0.5,0.6,0.5,0.6,0.1,0.5,0.8
133,6.79,Vladislav Panteleev Arsenal Tula,25, AM(CR),3(3),273,2,1,1.8,1,-,-,-,0.7,0.8
134,6.79,Igor Konovalov Rubin Kazan,25, DMC,27(2),2464,1,1,0.8,1.6,0.3,1,-,0.3,0.8
135,6.79,Maciej Rybus Lokomotiv Moscow,32, D(LR),18(1),1613,-,3,0.5,0.8,0.4,0.6,-,0.4,0.7
136,6.79,Éder Lokomotiv Moscow,33, FW,20(3),1728,5,-,1.6,1.1,0.7,1.9,0.6,1.6,3
137,6.79,Roman Neustädter Dinamo Moscow,33, D(C),19(1),1675,-,1,0.4,0.8,0.3,1.3,-,0.5,0.6
138,6.79,Stanislav Kritsyuk FC Krasnodar,30, GK,1,90,-,-,-,-,-,-,-,-,-
139,6.79,Khoren Bayramyan FC Rostov,29, D(LR),24(2),1878,4,4,0.9,1.5,0.8,1.3,0.3,1,1.6
140,6.78,Egor Sorokin FC Krasnodar,26, D(C),6(2),563,-,-,0.4,0.3,0.1,1.0,-,0.1,0.5
141,6.78,Konstantin Rausch Dinamo Moscow,31, D(L),16(2),1384,1,3,1.0,1.1,0.2,0.6,0.1,0.4,1.0
142,6.78,Cristian Ramírez FC Krasnodar,27, D(LR),24(2),2179,-,-,1.4,0.7,1.0,1.6,-,0.5,0.9
143,6.77,Maksim Kanunnikov Krylya Sovetov Samara,30, AM(LR),12(3),1126,1,1,1.5,0.5,0.4,2.8,0.1,1.5,1.8
144,6.77,Joãozinho Dinamo Moscow,32, M(CLR),18(1),1417,2,2,1.2,2.4,0.6,1.4,0.3,0.7,2.0
145,6.77,Stanislav Magkeev Lokomotiv Moscow,22, D(C),7(3),691,-,-,0.3,-,0.1,0.9,-,0.1,0.7
146,6.77,Denys Kulakov Ural,35, D(R),28,2452,-,5,0.7,1.3,0.8,0.6,0.1,0.6,0.6
147,6.77,Aleksey Gritsaenko FC Tambov,26, D(C),19,1710,1,-,0.5,0.1,0.1,0.5,0.1,0.1,0.4
148,6.77,Sly Dinamo Moscow,31, AM(CL),17(3),1503,2,1,2.0,1.4,1.3,1.6,1,1.5,2.1
149,6.77,Alex Král Spartak Moscow,23, DMC,18(1),1634,-,-,0.9,0.8,0.8,0.9,-,0.7,1.2
150,6.77,Guram Tetrashvili FC Tambov,33, D(R),24(1),2075,-,2,0.7,1,0.4,1,-,1,0.7
151,6.76,Aleksandr Maksimenko Spartak Moscow,23, GK,29,2610,-,-,-,-,-,0.1,-,-,-
152,6.76,Evgeny Kharin FK Akhmat,26, M(LR),17(5),1644,2,2,1,0.6,0.6,1.2,-,1,1.6
153,6.76,Marcus Berg FC Krasnodar,35, FW,15(8),1392,9,2,2.2,1,0.3,1.3,0.6,0.8,1.7
154,6.76,Giannelli Imbula PFC Sochi,29, M(C),0(1),31,-,-,-,-,2,-,-,-,1
155,6.76,Pavel Shakuro PFC Sochi,24, Defender,1(1),121,-,-,-,2,1,1.5,-,-,1
156,6.76,Andrey Klimovich FC Orenburg,33, GK,20,1800,-,-,-,-,-,0.2,-,-,-
157,6.76,Víctor Álvarez Arsenal Tula,28, D(L),24,2050,1,1,0.8,0.8,1.5,1.3,-,1.2,1.1
158,6.75,Aleksandr Tashaev Rubin Kazan,27, AM(LR),7,571,-,-,1.7,1.3,1.4,2,-,1.4,2.6
159,6.75,Sergey Petrov FC Krasnodar,30, D(LR),27,2332,2,4,0.6,1,0.3,0.7,-,0.3,0.9
160,6.75,Evgeni Chernov FC Rostov,29, D(L),29,2607,-,4,0.7,1.2,0.3,1.2,0.1,0.3,0.5
161,6.75,Roland Gigolaev FK Akhmat,31, D(L),8,659,-,-,0.4,0.6,0.6,1.4,-,0.3,0.8
162,6.75,Yuri Gazinskiy FC Krasnodar,32, DMC,10(1),847,-,1,0.3,1.3,0.1,0.5,-,0.1,0.2
163,6.75,Maksim Belyaev Arsenal Tula,30, D(C),29,2610,-,1,0.3,0.2,-,0.5,-,-,0.2
164,6.75,Rifat Zhemaletdinov Lokomotiv Moscow,25, M(CLR),18(5),1618,2,3,1.4,1.4,1.3,1.0,0.1,1.6,2.1
165,6.74,Denis Terentjev Zenit,29, D(LR),1(1),117,-,-,1.0,-,-,1.0,-,0.5,-
166,6.74,Valeriu Ciuperca FC Tambov,29, M(C),20(3),1801,2,4,1.0,1.2,1,2.0,-,1.1,1
167,6.74,Manuel Fernandes FC Krasnodar,35, M(CL),10(6),834,2,-,1.4,1.4,1.5,1.4,0.3,2,1.6
168,6.73,Aleksandr Dovbnya Arsenal Tula,25, D(C),4(1),405,-,-,0.2,0.4,0.2,0.6,-,-,0.4
169,6.73,Paul-Viorel Anton Krylya Sovetov Samara,30, M(C),14(3),1163,2,1,0.8,1.1,0.6,0.6,0.1,0.5,0.9
170,6.73,Robert Bauer Arsenal Tula,26, D(CLR),12(2),1109,1,1,0.6,0.4,0.4,0.9,-,0.7,0.9
171,6.73,Zvonimir Sarlija CSKA Moscow,25, D(C),6(5),740,-,-,0.2,-,0.1,1.1,-,0.3,0.5
172,6.73,Timofey Margasov PFC Sochi,29, D(CLR),12(3),1063,-,1,0.3,0.7,0.1,0.5,0.1,0.3,0.7
173,6.73,Aleksey Gerasimov Ural,28, D(C),4,360,-,-,0.5,0.5,-,0.5,-,-,0.3
174,6.73,Fedor Chalov CSKA Moscow,23, AM(CR),29(1),2466,8,4,2.6,1.4,0.4,0.9,0.5,1.5,2.3
175,6.73,Oleg Danchenko Rubin Kazan,27, D(R),19,1607,-,2,0.6,1.3,1.3,1.3,-,1.2,1.1
176,6.73,Igor Gorbatenko Arsenal Tula,32, M(CLR),20(4),1849,1,3,2.3,2,0.8,1,-,0.8,2.0
177,6.72,Ilya Kutepov Spartak Moscow,28, D(C),10(1),820,-,-,0.3,-,-,0.4,-,-,0.3
178,6.72,Jón Fjóluson FC Krasnodar,32, D(C),8(2),722,-,-,-,0.1,0.1,-,-,0.1,0.1
179,6.72,Sergey Tkachev Arsenal Tula,32, M(CLR),22(5),1849,2,8,2.1,1.5,0.6,1.3,0.2,0.9,1.4
180,6.72,Dmitriy Stotskiy FC Krasnodar,31, D(LR),8(4),721,-,2,0.8,0.8,0.3,0.9,-,0.3,0.7
181,6.71,Bernard Berisha FK Akhmat,30, M(CLR),17(5),1437,3,-,1.7,1,2.8,1.9,0.4,2,3.2
182,6.71,Sergey Terekhov FC Orenburg,31, D(CL),27,2430,-,2,0.7,1.2,0.6,1.4,0.1,0.3,1.1
183,6.71,Nikita Kalugin PFC Sochi,23, D(CR),13(3),1163,-,-,0.5,0.3,0.1,0.2,0.1,0.3,0.7
184,6.71,Oliver Abildgaard Rubin Kazan,25, DMC,10(1),824,-,-,0.6,0.5,0.3,0.8,-,0.5,0.3
185,6.71,Alexandru Gatcan Krylya Sovetov Samara,37, D(C),21(1),1787,-,1,0.4,0.8,0.2,1.2,-,0.6,0.9
186,6.7,Fedor Kudryashov PFC Sochi,34, D(CL),15(1),1338,1,-,0.4,0.8,0.4,0.4,-,0.4,0.1
187,6.7,Evgeni Frolov Krylya Sovetov Samara,33, GK,10,900,-,-,-,-,-,0.2,-,-,0.1
188,6.7,Ilzat Akhmetov CSKA Moscow,23, M(CR),17(4),1376,2,1,1.4,1.2,0.4,0.6,-,0.8,0.7
189,6.7,André Schürrle Spartak Moscow,31, M(CLR),9(4),829,1,2,3.2,0.8,0.6,0.7,0.2,1.5,1.1
190,6.69,Alexander Sobolev Spartak Moscow,24, FW,6(5),626,2,1,1.5,0.5,0.5,2.1,0.5,1.3,1.4
191,6.69,Ade FC Tambov,39, D(C),26,2276,1,1,0.2,0.3,0.2,1.1,-,0.2,0.3
192,6.69,Jordan Larsson Spartak Moscow,24, AM(CR),19(7),1619,7,3,1.8,0.9,0.7,1.1,-,1.2,1.7
193,6.69,Kristoffer Olsson FC Krasnodar,26, M(C),23(4),1931,1,3,0.7,1.7,0.7,1.0,-,0.6,0.7
194,6.69,Sergey Parshivlyuk Dinamo Moscow,32, D(R),15(2),1344,-,1,0.5,0.5,0.6,0.9,0.2,0.4,1.1
195,6.69,Anton Shunin Dinamo Moscow,34, GK,23,1994,-,-,-,-,-,0.4,-,-,-
196,6.68,Mihail Levashov Arsenal Tula,30, GK,18,1620,-,-,-,-,-,0.1,-,0.1,0.1
197,6.68,Aleksey Rybin FC Tambov,33, D(R),19,1597,-,3,0.4,0.8,0.4,1.2,0.1,0.7,0.7
198,6.68,Ibrahim Tsallagov PFC Sochi,30, D(LR),25(1),2212,1,-,1.2,0.7,0.3,1.5,-,0.8,0.9
199,6.68,Benedikt Höwedes Lokomotiv Moscow,33, D(CLR),18,1565,-,-,0.3,0.2,-,0.6,0.1,0.3,0.1
200,6.68,Nikita Chicherin Krylya Sovetov Samara,31, D(CR),4(2),403,-,-,0.2,0.3,-,0.7,-,0.2,0.5
201,6.68,Denis Polyakov Ural,30, D(CLR),15(2),1440,-,-,0.1,0.1,-,0.6,-,0.2,0.1
202,6.68,Igor Akinfeev CSKA Moscow,35, GK,30,2700,-,-,-,0.1,-,-,-,-,-
203,6.68,Artur Yusupov Dinamo Moscow,32, M(CL),19(2),1425,1,-,0.8,2.0,0.6,0.4,-,0.7,1
204,6.68,Dusan Lagator PFC Sochi,27, DMC,6(7),701,1,-,0.7,0.4,0.9,0.7,-,0.6,1
205,6.67,Vitaliy Denisov Rubin Kazan,34, D(L),7(1),598,-,-,0.5,0.5,0.1,1.3,-,0.6,0.6
206,6.67,Dmitri Skopintsev Dinamo Moscow,24, D(L),10,805,1,-,1.6,0.6,1.1,0.8,-,1.4,1.3
207,6.67,Yuri Zhirkov Zenit,38, D(L),13(8),1171,2,2,1,0.6,0.6,0.5,0.4,0.2,0.6
208,6.66,Sebastian Szymanski Dinamo Moscow,22, AM(CR),18(4),1596,1,1,1.8,1.0,1,1.4,0.1,1.5,2.1
209,6.66,Aleksandr Zuev Rubin Kazan,25, D(LR),17,1436,-,-,0.8,1.0,1,0.9,-,0.4,1.1
210,6.66,Vladimir Iljin Ural,29, AM(C),11(7),1214,4,1,1.9,0.6,0.9,0.8,0.3,2.1,1.8
211,6.66,Pavel Karasev FC Tambov,29, DMC,22(5),1945,-,3,0.3,0.7,0.3,0.6,-,0.5,0.5
212,6.66,Vitaly Gudiev FK Akhmat,26, GK,4,360,-,-,-,0.3,-,-,-,-,-
213,6.66,Bojan Jokic FC Ufa,35, D(CL),14(1),1282,-,-,0.4,0.4,0.5,0.7,-,0.3,0.4
214,6.65,Shapi Suleymanov FC Krasnodar,21, AM(R),12(15),1410,4,4,2.4,1.3,0.6,1.6,0.1,0.8,1.1
